order_date,order_id,customer_name,segment,country,city,location,product_id,category,product_name,sales,quantity,company_name,expiry_date
2020-01-24,YY-121181,Fesahaye Aatifa,Corporate,Kenya,Nairobi,Site,FUR-CH-10004997,Courses,Microsoft Powerpoint,8073.0,27,Elek-Tek,2022-01-24
2020-01-24,FL-034553,Shahd Maalouf,Corporate,Pakistan,Lahore,Site,JLR-ZZ-32982705,Courses,Graphic Design,21000.0,12,Hoyden,2022-01-24
2020-01-24,NH-363181,Miniya Demsas,Corporate,Kenya,Nairobi,Site,OFF-BI-10001524,Award,IT Support Award,31250.0,25,Kragen Auto Parts,2022-01-24
2020-01-24,PZ-383634,Asmeret Girma,Corporate,Kenya,Nairobi,Site,TEC-AC-10001109,Diploma,Graphic Design Diploma,18000.0,10,Red Bears Tavern,2022-01-24
2020-01-24,CK-615774,Bahiya Mifsud,Consumer,Pakistan,Lahore,Site,OFF-BI-10002498,Courses,Executive Assistant Diploma,3999.0,1,Unknown,2022-01-24
2021-01-24,GC-757878,Humayrah Ghanem,Home Office,Pakistan,Lahore,Site,QDY-XK-33784488,Award,HR Award,22485.0,15,Unknown,2023-01-24
2021-01-24,IV-450814,Rufaydah Maalouf,Home Office,Pakistan,Lahore,Site,OFF-FA-10000304,Award,Microsoft Office Award,16500.0,11,Unknown,2023-01-24
2021-01-24,ZM-142206,Yemane Awet,Home Office,Kenya,Nairobi,Site,OFF-AR-10003469,Courses,Graphic Design,52500.0,30,Unknown,2023-01-24
2021-01-24,NP-093351,Wajd Maroun,Home Office,Pakistan,Lahore,Site,OFF-BI-10001617,Courses,Graphic Design,8750.0,5,Unknown,2023-01-24
2021-01-24,TR-396120,Fre-qalsi Omar,Corporate,Kenya,Nairobi,Site,LUO-BO-53986406,Courses,Graphic Design,26250.0,15,CSK Auto,2023-01-24
2021-01-24,UW-827830,Abdul-Ra'uf Harb,Home Office,Pakistan,Lahore,Site,OFF-LA-10001175,Diploma,HR Diploma,32000.0,20,Unknown,2023-01-24
2021-01-24,DU-987966,Samira Yusef,Corporate,Kenya,Nairobi,Site,OFF-BI-10001524,Diploma,Graphic Design Diploma,21600.0,12,Destiny Realty Solutions,2023-01-24
2021-01-24,KL-835673,Fahimah Sleiman,Consumer,Pakistan,Lahore,Site,OFF-BI-10004817,Courses,Graphic Design,1750.0,1,Unknown,2023-01-24
2021-01-24,NJ-185250,Sahib Asfour,Home Office,Pakistan,Lahore,Site,OFF-AR-10003876,Award,Microsoft Office Award,9000.0,6,Unknown,2023-01-24
2021-01-24,TA-279243,Senait Eyob,Corporate,Kenya,Nairobi,Site,WAO-MY-59535655,Diploma,Executive PA Diploma,18000.0,4,Parts and Pieces,2023-01-24
2021-01-24,VV-135697,Najat Mifsud,Consumer,Pakistan,Lahore,Site,OFF-FA-10003495,Courses,Graphic Design,1750.0,1,Unknown,2023-01-24
2021-01-24,YC-370511,Baysan Ghannam,Home Office,Pakistan,Lahore,Site,PEG-VD-16594370,Courses,Graphic Design,17500.0,10,Unknown,2023-01-24
2021-01-24,FL-959311,Rana Shamon,Home Office,Pakistan,Lahore,Site,OFF-FA-10001754,Courses,Graphic Design,52500.0,30,Unknown,2023-01-24
2022-01-24,KI-767673,Maysam Tannous,Consumer,Kuwait,Kuwait City,Site,TEC-AC-10003628,Diploma,Executive PA Diploma,4500.0,1,Unknown,2024-01-24
2022-01-24,OQ-190678,Sienna Allan,Home Office,United Kingdom,Liverpool,Hub,OFF-PA-10000380,Courses,Graphic Design,5250.0,3,Unknown,2024-01-24
2022-01-24,BM-244357,Mas'ud Bazzi,Home Office,Pakistan,Lahore,Site,OFF-BI-10003963,Diploma,HR Diploma,8000.0,5,Unknown,2024-01-24
2022-01-24,IS-139913,Rumailah Shamoon,Home Office,Kuwait,Kuwait City,Site,OFF-BI-10003291,Courses,Graphic Design,43750.0,25,Unknown,2024-01-24
2022-01-24,RP-480496,Haddas Neftalem,Consumer,Kenya,Nairobi,Site,TEC-PH-10003589,Diploma,Executive PA Diploma,4500.0,1,Unknown,2024-01-24
2022-01-24,EC-466701,Aziza Massawa,Home Office,Kenya,Nairobi,Site,TEC-AC-10004803,Diploma,HR Diploma,9600.0,6,Unknown,2024-01-24
2022-01-24,OK-289590,Rabi'ah Ghannam,Corporate,Pakistan,Lahore,Site,TEC-PH-10004977,Diploma,IT Support Diploma,2200.0,1,Sofa Express,2024-01-24
2022-01-24,MO-944120,Salimah Wasem,Corporate,Pakistan,Lahore,Site,TEC-AC-10003832,Diploma,Microsoft Office Diploma,7500.0,3,Nickerson Farms,2024-01-24
2020-02-24,UE-976637,Budur Ghanem,Consumer,Pakistan,Lahore,Site,FUR-CH-10001973,Courses,CompTIA,599.0,1,Unknown,2022-02-24
2020-02-24,JR-859777,Semira Adonay,Home Office,Kenya,Nairobi,Site,OFF-ST-10002406,Award,IT Support Award,35000.0,28,Unknown,2022-02-24
2020-02-24,BL-997062,Jubayr Qureshi,Corporate,Pakistan,Lahore,Site,OFF-PA-10002893,Award,IT Support Award,25000.0,20,STM Auto Parts,2022-02-24
2020-02-24,BN-710050,Askalu Habte,Consumer,Kenya,Nairobi,Site,YUS-IR-17985091,Courses,CompTIA,599.0,1,Unknown,2022-02-24
2020-02-24,WA-741370,Isaac Phillips,Corporate,United Kingdom,Liverpool,Hub,FUR-TA-10004086,Courses,Medical Terminology,2700.0,6,Profitpros,2022-02-24
2020-02-24,GB-021140,Qasim Shamoon,Home Office,Kuwait,Kuwait City,Site,AVR-LF-51630951,Courses,Graphic Design,14000.0,8,Unknown,2022-02-24
2020-02-24,QQ-713759,Harley Iqbal,Home Office,United Kingdom,Warrington,Site,OFF-ST-10003058,Award,Social Media Award,32400.0,27,Unknown,2022-02-24
2020-02-24,CU-138487,Zakiyah Totah,Consumer,Pakistan,Lahore,Site,FUR-FU-10001876,Courses,Social Media,400.0,1,Unknown,2022-02-24
2020-02-24,QE-301968,Maya Hewitt,Corporate,United Kingdom,Warrington,Site,TGU-KW-93295586,Diploma,Graphic Design Diploma,52200.0,29,Maxaprofit,2022-02-24
2020-02-24,DG-425988,Jodie Todd,Corporate,United Kingdom,Warrington,Site,FUR-FU-10002505,Courses,Microsoft Powerpoint,8671.0,29,Central Hardware,2022-02-24
2021-02-24,HN-310926,Hiyam Najjar,Consumer,Pakistan,Lahore,Site,BYX-GO-06214638,Courses,ECDL,625.0,1,Unknown,2023-02-24
2021-02-24,WA-881799,Qudsiyah Abboud,Consumer,Pakistan,Lahore,Site,OFF-AP-10002684,Award,HR Award,1499.0,1,Unknown,2023-02-24
2021-02-24,GZ-792142,Abdul-Wahid Boutros,Home Office,Pakistan,Lahore,Site,OFF-AP-10002457,Courses,Graphic Design,36750.0,21,Unknown,2023-02-24
2021-02-24,XP-575357,Marghub Antar,Home Office,Pakistan,Lahore,Site,FUR-BO-10003965,Courses,Microsoft Access,5250.0,21,Unknown,2023-02-24
2021-02-24,AU-659213,Fu'ad Hanania,Consumer,Pakistan,Lahore,Site,OFF-BI-10004141,Courses,Graphic Design,1750.0,1,Unknown,2023-02-24
2021-02-24,GI-772836,Abdul-Wali Shamoon,Consumer,Pakistan,Lahore,Site,FUR-FU-10000010,Courses,ECDL,625.0,1,Unknown,2023-02-24
2021-02-24,MN-501951,Eleleta Nuguse,Corporate,Kenya,Nairobi,Site,OFF-ST-10000615,Award,Microsoft Office Award,19500.0,13,Dream Home Real Estate Service,2023-02-24
2021-02-24,DA-851885,Qays Hanania,Home Office,Pakistan,Lahore,Site,OFF-BI-10000404,Courses,Graphic Design,26250.0,15,Unknown,2023-02-24
2021-02-24,UF-140452,Jack Burrows,Consumer,United Kingdom,Warrington,Site,OFF-BI-10000343,Award,Microsoft Office Award,1500.0,1,Unknown,2023-02-24
2021-02-24,VX-200460,Fawz Cham,Home Office,Pakistan,Lahore,Site,OFF-AR-10003732,Award,Microsoft Office Award,12000.0,8,Unknown,2023-02-24
2021-02-24,OZ-862807,Sayid Teodros,Consumer,Kenya,Nairobi,Site,OFF-PA-10003127,Courses,Graphic Design,1750.0,1,Unknown,2023-02-24
2021-02-24,QC-200236,Youssef Gerges,Home Office,Pakistan,Lahore,Site,OFF-BI-10000138,Courses,Graphic Design,36750.0,21,Unknown,2023-02-24
2021-02-24,DO-460217,Kibra Negassi,Corporate,Kenya,Nairobi,Site,TEC-PH-10004522,Courses,Executive Assistant Diploma,91977.0,23,Pergament Home Centers,2023-02-24
2021-02-24,EM-036441,Fatimah Abaalom,Home Office,Kenya,Nairobi,Site,OFF-EN-10004955,Courses,Graphic Design,52500.0,30,Unknown,2023-02-24
2021-02-24,GJ-432513,Amelie Baxter,Consumer,United Kingdom,Warrington,Site,HWZ-SD-52508211,Diploma,Executive PA Diploma,4500.0,1,Unknown,2023-02-24
2021-02-24,TS-718032,Jonathan Bray,Home Office,United Kingdom,Warrington,Site,OFF-EN-10000461,Courses,Graphic Design,31500.0,18,Unknown,2023-02-24
2021-02-24,BB-147222,Tekle Michael,Home Office,Kenya,Nairobi,Site,FUR-CH-10002304,Courses,Python,2450.0,7,Unknown,2023-02-24
2022-02-24,QR-161387,Amir Deeb,Consumer,Pakistan,Lahore,Site,FUR-FU-10001602,Courses,CompTIA,599.0,1,Unknown,2024-02-24
2022-02-24,HY-841065,Toby Davis,Consumer,United Kingdom,Warrington,Site,OFF-FA-10000611,Award,Social Media Award,1200.0,1,Unknown,2024-02-24
2022-02-24,KX-257815,Ameer Kattan,Corporate,Pakistan,Lahore,Site,FUR-FU-10004020,Courses,Python,10150.0,29,Father & Son,2024-02-24
2022-02-24,XL-562323,Hudhaifah Almasi,Consumer,Pakistan,Lahore,Site,TEC-PH-10001552,Diploma,Social Media Diploma,1899.99,1,Unknown,2024-02-24
2022-02-24,DV-341976,Hafa Malouf,Home Office,Pakistan,Lahore,Site,OFF-BI-10000050,Courses,Graphic Design,21000.0,12,Unknown,2024-02-24
2022-02-24,TD-563871,Humam Quraishi,Corporate,Pakistan,Lahore,Site,TEC-PH-10002200,Diploma,Executive PA Diploma,117000.0,26,Castle Realty,2024-02-24
2022-02-24,YO-666600,Yusriyah Ba,Corporate,Pakistan,Lahore,Site,OFF-BI-10002003,Courses,Executive Assistant Diploma,63984.0,16,Borders Books,2024-02-24
2022-02-24,HD-254370,Louie Dyer,Home Office,United Kingdom,Liverpool,Hub,OFF-BI-10002353,Diploma,Graphic Design Diploma,48600.0,27,Unknown,2024-02-24
2022-02-24,ED-718274,Husam al Din Nader,Consumer,Pakistan,Lahore,Site,CGD-CT-46740340,Award,HR Award,1499.0,1,Unknown,2024-02-24
2022-02-24,ES-982368,Areej Assaf,Consumer,Pakistan,Lahore,Site,OFF-LA-10003148,Diploma,HR Diploma,1600.0,1,Unknown,2024-02-24
2022-02-24,RK-074233,Aliyy Quraishi,Corporate,Pakistan,Lahore,Site,OFF-BI-10002813,Award,Social Media Award,27600.0,23,First Choice Yard Help,2024-02-24
2022-02-24,PK-016251,Jawhar Ganem,Corporate,Pakistan,Lahore,Site,LVP-HT-80475414,Diploma,Executive PA Diploma,31500.0,7,Channel Home Centers,2024-02-24
2022-02-24,LT-518627,'Imran Quraishi,Corporate,Pakistan,Lahore,Site,OFF-AR-10001044,Award,Social Media Award,27600.0,23,A+ Electronics,2024-02-24
2020-03-24,AY-825248,Yasmin Robinson,Home Office,United Kingdom,Liverpool,Hub,OFF-BI-10002852,Courses,Graphic Design,15750.0,9,Unknown,2022-03-24
2020-03-24,OY-926917,Gabriel Isaias,Home Office,Kenya,Nairobi,Site,FUR-FU-10002045,Courses,Python,4900.0,14,Unknown,2022-03-24
2020-03-24,BQ-463175,Shannon King,Corporate,United Kingdom,Warrington,Site,OFF-PA-10001878,Award,Microsoft Office Award,33000.0,22,Future Plan,2022-03-24
2020-03-24,DA-648450,Sa'id Maroun,Corporate,Pakistan,Lahore,Site,TEC-PH-10002200,Diploma,IT Support Diploma,28600.0,13,Sports Unlimited,2022-03-24
2020-03-24,AS-885567,Adel Ghanem,Home Office,Pakistan,Lahore,Site,TCH-SI-87939378,Courses,Graphic Design,15750.0,9,Unknown,2022-03-24
2020-03-24,CU-806825,Baligh Kattan,Consumer,Pakistan,Lahore,Site,WQV-QP-77963216,Diploma,Executive PA Diploma,4500.0,1,Unknown,2022-03-24
2020-03-24,GI-216076,Taahira Asfour,Home Office,Pakistan,Lahore,Site,OFF-AR-10000127,Courses,Graphic Design,38500.0,22,Unknown,2022-03-24
2020-03-24,EY-437359,Thawab Sarkis,Home Office,Pakistan,Lahore,Site,OFF-PA-10000418,Award,Microsoft Office Award,33000.0,22,Unknown,2022-03-24
2020-03-24,UI-842058,Elizabeth Stewart,Corporate,United Kingdom,Warrington,Site,OFF-BI-10001249,Award,Social Media Award,2400.0,2,Happy Bear Investment,2022-03-24
2020-03-24,HH-527308,Kai Chandler,Home Office,United Kingdom,Warrington,Site,OJX-ET-65196775,Courses,Graphic Design,29750.0,17,Unknown,2022-03-24
2020-03-24,CA-032207,Haytham Nahas,Consumer,Pakistan,Lahore,Site,NHB-DT-93256907,Courses,Graphic Design,1750.0,1,Unknown,2022-03-24
2020-03-24,VO-515626,Fawzan Shammas,Consumer,Pakistan,Lahore,Site,OFF-ST-10003479,Courses,Executive Assistant Diploma,3999.0,1,Unknown,2022-03-24
2020-03-24,OI-971024,Tasnim Ghannam,Consumer,Pakistan,Lahore,Site,OFF-BI-10001575,Courses,Graphic Design,1750.0,1,Unknown,2022-03-24
2020-03-24,VA-518412,Michael Harrison,Corporate,United Kingdom,Liverpool,Hub,OFF-EN-10002621,Diploma,Graphic Design Diploma,48600.0,27,Jacob Reed and Sons,2022-03-24
2020-03-24,AE-911906,Abdul-Latif Naifeh,Home Office,Pakistan,Lahore,Site,TEC-PH-10003580,Diploma,Executive PA Diploma,121500.0,27,Unknown,2022-03-24
2020-03-24,QN-918038,Anthony Allen,Consumer,United Kingdom,Warrington,Site,FUR-FU-10001588,Courses,Social Media,400.0,1,Unknown,2022-03-24
2020-03-24,SB-063549,Selam Amanuel,Corporate,Kenya,Nairobi,Site,OFF-PA-10000380,Courses,Graphic Design,47250.0,27,The Royal Canadian Pancake Houses,2022-03-24
2021-03-24,CW-563257,Ben Stone,Consumer,United Kingdom,Liverpool,Hub,TEC-PH-10003072,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2023-03-24
2021-03-24,OO-838970,Paige Davidson,Corporate,United Kingdom,Liverpool,Hub,TEC-AC-10002637,Diploma,Microsoft Office Diploma,70000.0,28,Strategy Consulting,2023-03-24
2021-03-24,NV-999151,Adel Deeb,Consumer,Pakistan,Lahore,Site,TEC-PH-10004897,Diploma,HR Diploma,1600.0,1,Unknown,2023-03-24
2021-03-24,JD-761102,'Ahd Sayegh,Home Office,Pakistan,Lahore,Site,OTP-EO-81820565,Courses,Graphic Design,43750.0,25,Unknown,2023-03-24
2021-03-24,JB-063854,Abdul-Rashid Dagher,Home Office,Pakistan,Lahore,Site,JSK-CU-51895649,Courses,Graphic Design,7000.0,4,Unknown,2023-03-24
2021-03-24,CH-732941,Louis Campbell,Home Office,United Kingdom,Warrington,Site,OFF-ST-10002344,Courses,Graphic Design,8750.0,5,Unknown,2023-03-24
2021-03-24,XU-274251,Nabih Deeb,Corporate,Kuwait,Kuwait City,Site,TEC-MA-10003626,Diploma,Microsoft Office Diploma,22500.0,9,The White Rabbit,2023-03-24
2021-03-24,IH-506987,Asra Deeb,Home Office,Pakistan,Lahore,Site,OFF-PA-10000249,Award,IT Support Award,35000.0,28,Unknown,2023-03-24
2021-03-24,SM-237063,Juman Ghannam,Corporate,Pakistan,Lahore,Site,UTD-WV-53054286,Courses,Graphic Design,45500.0,26,Exact Solutions,2023-03-24
2021-03-24,TN-408918,Razan Bitar,Home Office,Pakistan,Lahore,Site,FUR-FU-10001935,Courses,CompTIA,10183.0,17,Unknown,2023-03-24
2021-03-24,IK-959659,Petros Luwam,Consumer,Kenya,Nairobi,Site,FUR-FU-10002253,Courses,Social Media,400.0,1,Unknown,2023-03-24
2021-03-24,YN-648535,Durar Naser,Home Office,Pakistan,Lahore,Site,FUR-FU-10003799,Courses,Social Media,7200.0,18,Unknown,2023-03-24
2020-04-24,QW-638260,Tesmi Medhanie,Corporate,Kenya,Nairobi,Site,FUR-TA-10001857,Courses,ECDL,17500.0,28,Crown Books,2022-04-24
2020-04-24,ZR-822794,Makkiyah Basara,Consumer,Pakistan,Lahore,Site,OFF-PA-10001815,Award,Microsoft Office Award,1500.0,1,Unknown,2022-04-24
2020-04-24,DB-948632,Labib Sarkis,Home Office,Pakistan,Lahore,Site,TEC-AC-10001109,Diploma,Executive PA Diploma,81000.0,18,Unknown,2022-04-24
2020-04-24,EA-502878,Zain Kouri,Corporate,Pakistan,Lahore,Site,FUR-FU-10001602,Courses,CompTIA,5990.0,10,J. Brannam,2022-04-24
2020-04-24,SP-874978,Futun Shammas,Corporate,Pakistan,Lahore,Site,TEC-PH-10001750,Diploma,Freelancer Diploma,57500.0,23,Practi-Plan Mapping,2022-04-24
2020-04-24,RR-886517,Luam Fikru,Consumer,Kenya,Nairobi,Site,ZYF-HT-52154783,Courses,Graphic Design,1750.0,1,Unknown,2022-04-24
2020-04-24,XM-875709,Roma Sebhat,Consumer,Kenya,Nairobi,Site,OFF-ST-10000736,Award,Microsoft Office Award,1500.0,1,Unknown,2022-04-24
2020-04-24,HD-705870,Nuhaid Hakimi,Home Office,Pakistan,Lahore,Site,OFF-ST-10003327,Award,Microsoft Office Award,39000.0,26,Unknown,2022-04-24
2020-04-24,DB-716629,Aimee Barber,Corporate,United Kingdom,Warrington,Site,OFF-AR-10003481,Award,Social Media Award,36000.0,30,Licorice Pizza,2022-04-24
2020-04-24,CS-448352,Cerys Chambers,Consumer,United Kingdom,Warrington,Site,OFF-ST-10001476,Award,Microsoft Office Award,1500.0,1,Unknown,2022-04-24
2020-04-24,SM-541574,Danait Petros,Home Office,Kenya,Nairobi,Site,INZ-YJ-04351001,Courses,ECDL,3750.0,6,Unknown,2022-04-24
2020-04-24,PL-757902,Tayyib Saliba,Consumer,Pakistan,Lahore,Site,TEC-PH-10000560,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2022-04-24
2021-04-24,WZ-389977,Ruhi Hajjar,Corporate,Pakistan,Lahore,Site,OFF-PA-10000474,Diploma,Graphic Design Diploma,34200.0,19,Rex Audio Video Appliance,2023-04-24
2021-04-24,SF-484596,Zak Brown,Consumer,United Kingdom,Warrington,Site,OFF-PA-10001800,Award,Microsoft Office Award,1500.0,1,Unknown,2023-04-24
2021-04-24,BM-369814,Hana Simon,Consumer,Kenya,Nairobi,Site,OFF-PA-10004621,Award,Microsoft Office Award,1500.0,1,Unknown,2023-04-24
2021-04-24,LN-734242,'Inayat Hajjar,Consumer,Pakistan,Lahore,Site,FUR-CH-10000553,Courses,Python,350.0,1,Unknown,2023-04-24
2021-04-24,NM-035359,Fida Mikhail,Consumer,Pakistan,Lahore,Site,MHH-NX-45386230,Courses,CompTIA,599.0,1,Unknown,2023-04-24
2021-04-24,YK-661217,'Ismat Aswad,Consumer,Pakistan,Lahore,Site,OFF-AR-10001860,Courses,Graphic Design,1750.0,1,Unknown,2023-04-24
2021-04-24,LO-949091,Dhakwan Haik,Consumer,Pakistan,Lahore,Site,FUR-CH-10002335,Courses,Microsoft Powerpoint,299.0,1,Unknown,2023-04-24
2021-04-24,PA-224332,Charlotte Thompson,Home Office,United Kingdom,Liverpool,Hub,CCG-HG-25383438,Courses,Graphic Design,49000.0,28,Unknown,2023-04-24
2021-04-24,YC-143616,Brandon Jarvis,Corporate,United Kingdom,Liverpool,Hub,TEC-AC-10001314,Diploma,HR Diploma,48000.0,30,H. J. Wilson & Company,2023-04-24
2021-04-24,WL-746373,Yonatan Petros,Corporate,Kenya,Nairobi,Site,OFF-ST-10001228,Courses,Graphic Design,12250.0,7,Mikrotechnic,2023-04-24
2021-04-24,SM-019989,'Adnan Hakimi,Consumer,Pakistan,Lahore,Site,CBC-JJ-47682604,Diploma,Executive PA Diploma,4500.0,1,Unknown,2023-04-24
2021-04-24,RB-800832,Yerusalem Aziz,Home Office,Kenya,Nairobi,Site,TEC-MA-10002930,Courses,Executive Assistant Diploma,51987.0,13,Unknown,2023-04-24
2021-04-24,XY-930892,Zara Cunningham,Consumer,United Kingdom,Warrington,Site,TEC-PH-10000560,Diploma,Executive PA Diploma,4500.0,1,Unknown,2023-04-24
2021-04-24,BI-338866,Ishaq Botros,Consumer,Pakistan,Lahore,Site,OFF-BI-10003684,Diploma,Social Media Diploma,1899.99,1,Unknown,2023-04-24
2021-04-24,BF-753465,Abrha Idris,Home Office,Kenya,Nairobi,Site,OFF-BI-10002026,Courses,Graphic Design,42000.0,24,Unknown,2023-04-24
2021-04-24,WO-106236,Zoe Simpson,Home Office,United Kingdom,Warrington,Site,GWB-AV-19845506,Diploma,Executive PA Diploma,67500.0,15,Unknown,2023-04-24
2020-05-24,RY-072362,Martha Amanuel,Corporate,Kenya,Nairobi,Site,OFF-PA-10002870,Award,Microsoft Office Award,42000.0,28,Dick Fischers,2022-05-24
2020-05-24,RP-126985,Yusraa Salib,Home Office,Pakistan,Lahore,Site,FUR-TA-10004442,Courses,Excel,1197.0,3,Unknown,2022-05-24
2020-05-24,BF-359296,Rumailah Bazzi,Home Office,Pakistan,Lahore,Site,OFF-BI-10000309,Diploma,HR Diploma,11200.0,7,Unknown,2022-05-24
2020-05-24,BS-748112,Kisanet Samuel,Consumer,Kenya,Nairobi,Site,TEC-AC-10002857,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-05-24
2020-05-24,LF-933128,Samar Mifsud,Home Office,Pakistan,Lahore,Site,TEC-AC-10004571,Diploma,Freelancer Diploma,5000.0,2,Unknown,2022-05-24
2020-05-24,AT-744904,Lublubah Ganem,Home Office,Pakistan,Lahore,Site,FUR-FU-10000206,Courses,CompTIA,12579.0,21,Unknown,2022-05-24
2020-05-24,HO-599388,Mohammed Wade,Home Office,United Kingdom,Warrington,Site,OFF-AP-10002518,Courses,Graphic Design,7000.0,4,Unknown,2022-05-24
2020-05-24,NO-754834,Samirah Botros,Home Office,Pakistan,Lahore,Site,OFF-BI-10001658,Courses,Graphic Design,43750.0,25,Unknown,2022-05-24
2020-05-24,QB-505898,Shamal Baba,Consumer,Pakistan,Lahore,Site,OFF-ST-10001558,Award,Microsoft Office Award,1500.0,1,Unknown,2022-05-24
2020-05-24,HK-699887,Musheera Hajjar,Corporate,Pakistan,Lahore,Site,OFF-LA-10002034,Courses,Graphic Design,47250.0,27,Northern Star,2022-05-24
2020-05-24,ZW-733048,Jack Allen,Home Office,United Kingdom,Liverpool,Hub,OFF-BI-10001078,Diploma,Graphic Design Diploma,14400.0,8,Unknown,2022-05-24
2020-05-24,DV-537158,Poppy Fox,Consumer,United Kingdom,Liverpool,Hub,WUO-XQ-35925534,Courses,Graphic Design,1750.0,1,Unknown,2022-05-24
2020-05-24,CY-569060,Muruj Bitar,Consumer,Pakistan,Lahore,Site,TWV-IS-80832436,Courses,CompTIA,599.0,1,Unknown,2022-05-24
2020-05-24,WF-679737,Sienna Davidson,Home Office,United Kingdom,Warrington,Site,VAX-US-07091437,Courses,Graphic Design,35000.0,20,Unknown,2022-05-24
2020-05-24,AJ-566213,Souad Sabbag,Corporate,Pakistan,Lahore,Site,OFF-ST-10003455,Diploma,Graphic Design Diploma,39600.0,22,EXPO Design Center,2022-05-24
2020-05-24,ZO-271107,Hussein Safar,Home Office,Pakistan,Lahore,Site,TEC-PH-10004071,Diploma,HR Diploma,35200.0,22,Unknown,2022-05-24
2021-05-24,PM-092319,Misbah Attia,Corporate,Pakistan,Lahore,Site,DNZ-PW-67718131,Award,HR Award,7495.0,5,Hastings,2023-05-24
2021-05-24,BP-835487,Rufaidah Abadi,Corporate,Pakistan,Lahore,Site,OFF-AR-10001955,Courses,Graphic Design,50750.0,29,Metro,2023-05-24
2021-05-24,KM-092870,Usaym Guirguis,Consumer,Pakistan,Lahore,Site,OFF-BI-10001249,Award,Social Media Award,1200.0,1,Unknown,2023-05-24
2021-05-24,EG-431758,Rawdha Shamon,Consumer,Pakistan,Lahore,Site,OFF-PA-10002005,Courses,Graphic Design,1750.0,1,Unknown,2023-05-24
2021-05-24,PV-033075,Ferran Antar,Consumer,Pakistan,Lahore,Site,OFF-SU-10001165,Courses,Graphic Design,1750.0,1,Unknown,2023-05-24
2021-05-24,PF-305114,Fadil Harb,Home Office,Pakistan,Lahore,Site,FUR-BO-10001337,Courses,Python,3500.0,10,Unknown,2023-05-24
2021-05-24,HX-778003,Shamal Morcos,Home Office,Pakistan,Lahore,Site,JKX-IV-79679965,Courses,Graphic Design,35000.0,20,Unknown,2023-05-24
2021-05-24,MP-192570,Luke Briggs,Consumer,United Kingdom,Warrington,Site,LAC-LK-87975563,Award,IT Support Award,1250.0,1,Unknown,2023-05-24
2020-06-24,WQ-426076,Nadiyah Sayegh,Home Office,Pakistan,Lahore,Site,ZOH-DM-44321840,Award,IT Support Award,31250.0,25,Unknown,2022-06-24
2020-06-24,YV-635667,I'tidal Sayegh,Home Office,Kuwait,Kuwait City,Site,PYC-GO-75807611,Courses,Microsoft Excel,5985.0,15,Unknown,2022-06-24
2020-06-24,UC-270804,Simret Omar,Consumer,Kenya,Nairobi,Site,OFF-PA-10004040,Courses,Graphic Design,1750.0,1,Unknown,2022-06-24
2020-06-24,AJ-765797,Jayden Godfrey,Corporate,United Kingdom,Warrington,Site,VII-VP-09115680,Diploma,Graphic Design Diploma,10800.0,6,Music Boutique,2022-06-24
2020-06-24,LL-551050,Afwerki Neftalem,Home Office,Kenya,Nairobi,Site,ZZU-CC-88352168,Courses,Graphic Design,50750.0,29,Unknown,2022-06-24
2020-06-24,QG-006377,Ghufran Najjar,Home Office,Pakistan,Lahore,Site,OFF-PA-10001800,Courses,Graphic Design,49000.0,28,Unknown,2022-06-24
2020-06-24,EI-624498,Hamzah Asghar,Corporate,Pakistan,Lahore,Site,RKD-VG-18666869,Courses,Graphic Design,3500.0,2,Twin Electronics,2022-06-24
2020-06-24,QC-193675,Kulus Nahas,Corporate,Pakistan,Lahore,Site,JDE-RT-31793755,Courses,Graphic Design,22750.0,13,Budget Power,2022-06-24
2020-06-24,HT-103703,Salamah Abadi,Consumer,Pakistan,Lahore,Site,TKS-GC-56484506,Courses,ECDL,625.0,1,Unknown,2022-06-24
2020-06-24,NM-873361,Tayyib Sarraf,Corporate,Pakistan,Lahore,Site,OFF-BI-10000138,Award,Microsoft Office Award,10500.0,7,Steve & Barry's,2022-06-24
2020-06-24,XZ-976314,Alicia Black,Consumer,United Kingdom,Liverpool,Hub,KFW-VS-14196846,Courses,CompTIA,599.0,1,Unknown,2022-06-24
2020-06-24,EO-375548,Nu'man Mustafa,Corporate,Pakistan,Lahore,Site,FPX-SJ-12752398,Courses,Graphic Design,50750.0,29,Magna Consulting,2022-06-24
2020-06-24,XE-187534,Baha' Salib,Home Office,Pakistan,Lahore,Site,WNI-WD-66905282,Courses,Graphic Design,26250.0,15,Unknown,2022-06-24
2020-06-24,EH-686587,Segan Haylom,Home Office,Kenya,Nairobi,Site,TEC-AC-10002345,Diploma,Graphic Design Diploma,43200.0,24,Unknown,2022-06-24
2021-06-24,TV-244513,Zayd Dagher,Home Office,Pakistan,Lahore,Site,OFF-BI-10002026,Award,Microsoft Office Award,13500.0,9,Unknown,2023-06-24
2021-06-24,LM-704354,Ithar Bishara,Corporate,Pakistan,Lahore,Site,SQU-ZP-98445576,Courses,ECDL,8750.0,14,Market Basket,2023-06-24
2021-06-24,KM-171279,Kifle Berhane,Home Office,Kenya,Nairobi,Site,OFF-AR-10003405,Courses,Graphic Design,14000.0,8,Unknown,2023-06-24
